,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
90019,volvo,Volvo S90 T6 AWD Inscription,127500.0,107 020 km,automatic,1 969 cm3,Diesel,Kępno,Wielkopolskie,2015
90020,volvo,Volvo XC 60 D4 AWD R-Design,88500.0,107 020 km,automatic,1 969 cm3,Diesel,Szamotuły,Wielkopolskie,2015
90021,volvo,Volvo V90 D4 Momentum,129900.0,190 765 km,automatic,1 969 cm3,Benzyna,Lublin,Lubelskie,2017
90022,volvo,Volvo XC 90 D5 SCR AWD Inscription,189900.0,190 765 km,automatic,1 969 cm3,Benzyna,Andrychów,Małopolskie,2017
90023,volvo,Volvo V90 D3 Kinetic,87000.0,300 000 km,automatic,1 969 cm3,Diesel,Wisła,Śląskie,2017
90024,volvo,Volvo V90 D4 Geartronic Momentum,84444.0,300 000 km,automatic,1 969 cm3,Diesel,Żyrardów,Mazowieckie,2017
90025,volvo,Volvo V90 Cross Country D4 AWD,64900.0,128 500 km,automatic,1 969 cm3,Diesel,Margonin,Wielkopolskie,2015
90026,volvo,Volvo XC 60 T5 Geartronic Momentum,94900.0,128 500 km,automatic,1 969 cm3,Diesel,Kadzidło,Mazowieckie,2015
90027,volvo,Volvo XC 60 T5 AWD Inscription,165000.0,134 900 km,automatic,1 969 cm3,Diesel,Bogatynia,Dolnośląskie,2016
90028,volvo,Volvo V90 D5 AWD Inscription,124900.0,134 900 km,automatic,1 969 cm3,Diesel,Częstochowa,Śląskie,2016
90029,volvo,Volvo XC 60 D4 AWD Momentum,113000.0,230 000 km,automatic,1 969 cm3,Diesel,Sulejówek,Mazowieckie,2016
90030,volvo,Volvo V60,72900.0,230 000 km,automatic,1 969 cm3,Diesel,Warszawa,Mazowieckie,2016
90031,volvo,Volvo V60 D4 Drive-E Ocean Race,59997.0,73 694 km,automatic,1 498 cm3,Benzyna,Cedzyna,Świętokrzyskie,2018
