,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
3159,bmw,BMW Seria 5,55900.0,300 000 km,automatic,1 995 cm3,Diesel,Chełm,Lubelskie,2011
3160,bmw,BMW X6 35d xDrive,69000.0,188 647 km,automatic,1 995 cm3,Diesel,Bledzewo,Mazowieckie,2014
3161,bmw,BMW Seria 3,51500.0,188 647 km,automatic,1 995 cm3,Diesel,Brodnica,Kujawsko-pomorskie,2014
3162,bmw,BMW Seria 3,55600.0,199 000 km,automatic,1 995 cm3,Diesel,Marki,Mazowieckie,2014
3163,bmw,BMW Seria 5 525d xDrive,73500.0,199 000 km,automatic,1 995 cm3,Diesel,Kocmyrzów,Małopolskie,2014
3164,bmw,BMW X1 sDrive18d Sport Line,45999.0,103 000 km,automatic,2 979 cm3,Benzyna,Piotrków Kujawski,Kujawsko-pomorskie,2013
3165,bmw,BMW Seria 5,37999.0,103 000 km,automatic,2 979 cm3,Benzyna,Wierzbica,Mazowieckie,2013
3166,bmw,BMW Seria 4 428i xDrive M Sport,69999.0,247 000 km,automatic,1 998 cm3,Benzyna,Krzeszowice,Małopolskie,2012
3167,bmw,BMW Seria 5 525d Touring Sport-Aut Luxury Line,58500.0,247 000 km,automatic,1 998 cm3,Benzyna,Inowrocław,Kujawsko-pomorskie,2012
3168,bmw,BMW X1 xDrive18d xLine,51900.0,302 000 km,automatic,2 993 cm3,Diesel,Grabówka,Podlaskie,2010
3169,bmw,BMW Seria 3 328i Sport Line,61500.0,302 000 km,automatic,2 993 cm3,Diesel,Mielec,Podkarpackie,2010
3170,bmw,BMW X3 xDrive20d,59500.0,178 166 km,automatic,1 995 cm3,Diesel,Warszawa,Mazowieckie,2011
3171,bmw,BMW Seria 5 530d,55950.0,178 166 km,automatic,1 995 cm3,Diesel,Świebodzice,Dolnośląskie,2011
3172,bmw,BMW X6 40d xDrive,99400.0,129 000 km,automatic,1 997 cm3,Benzyna,Chełm,Lubelskie,2014
3173,bmw,BMW 5GT 530d Gran Turismo,52900.0,129 000 km,automatic,1 997 cm3,Benzyna,Słubice,Lubuskie,2014
3174,bmw,BMW Seria 5 528i xDrive,67900.0,278 000 km,automatic,1 995 cm3,Diesel,Myszków,Śląskie,2014
3175,bmw,BMW Seria 6 640d,110000.0,278 000 km,automatic,1 995 cm3,Diesel,Siedlce,Mazowieckie,2014
3176,bmw,BMW X5 xDrive40d,149900.0,186 910 km,automatic,1 995 cm3,Diesel,Karpicko,Wielkopolskie,2012
3177,bmw,BMW X4 xDrive35i Edycja M Sport,95000.0,186 910 km,automatic,1 995 cm3,Diesel,Piaseczno,Mazowieckie,2012
3178,bmw,BMW Seria 5,59900.0,438 000 km,automatic,3 000 cm3,Diesel,Borowa,Podkarpackie,2010
3179,bmw,BMW Seria 5 528i xDrive,43500.0,438 000 km,automatic,3 000 cm3,Diesel,Dzierzgonka,Warmińsko-mazurskie,2010
3180,bmw,BMW Seria 3 320d Touring xDrive,54900.0,210 000 km,automatic,1 997 cm3,Benzyna,Brzozów,Podkarpackie,2013
3181,bmw,BMW X5 xDrive40d,149999.0,210 000 km,automatic,1 997 cm3,Benzyna,Białystok,Podlaskie,2013
3182,bmw,BMW Seria 5 520d Touring,52900.0,370 000 km,automatic,1 995 cm3,Diesel,Leszno,Wielkopolskie,2013
3183,bmw,BMW Z4,91000.0,370 000 km,automatic,1 995 cm3,Diesel,Świdnica,Dolnośląskie,2013
3184,bmw,BMW Seria 5 525d Touring,45500.0,208 000 km,automatic,1 995 cm3,Diesel,Kalisz,Wielkopolskie,2013
3185,bmw,BMW X6 xDrive40d Edition Exclusive,99900.0,208 000 km,automatic,1 995 cm3,Diesel,Żnin,Kujawsko-pomorskie,2013
3186,bmw,BMW Seria 5 520d Touring,44000.0,172 000 km,automatic,2 993 cm3,Diesel,Myślenice,Małopolskie,2012
3187,bmw,BMW Seria 5 520d Touring Luxury Line,57900.0,172 000 km,automatic,2 993 cm3,Diesel,Gorzów Wielkopolski,Lubuskie,2012
3188,bmw,BMW Seria 5 520d Touring,39900.0,310 000 km,automatic,1 995 cm3,Diesel,Zamość,Lubelskie,2012
3189,bmw,BMW Seria 5 530d xDrive,67500.0,310 000 km,automatic,1 995 cm3,Diesel,Płoty,Zachodniopomorskie,2012
3190,bmw,BMW X3,55900.0,317 300 km,automatic,1 995 cm3,Diesel,Lublin,Lubelskie,2013
3191,bmw,BMW X5 3.5d xDrive,55900.0,317 300 km,automatic,1 995 cm3,Diesel,Kraków,Małopolskie,2013
3192,bmw,BMW X6 40d xDrive,83999.0,280 000 km,automatic,1 995 cm3,Diesel,Kielce,Świętokrzyskie,2012
3193,bmw,BMW Seria 5,72600.0,280 000 km,automatic,1 995 cm3,Diesel,Sufczyce,Świętokrzyskie,2012
3194,bmw,BMW Seria 5 520d Touring Luxury Line,25000.0,279 000 km,automatic,2 993 cm3,Diesel,Sanok,Podkarpackie,2012
3195,bmw,BMW Seria 4 420d Coupe xDrive Sport-Aut,89999.0,279 000 km,automatic,2 993 cm3,Diesel,Starachowice,Świętokrzyskie,2012
3196,bmw,BMW Seria 7 750d xDrive BluePerformance,135900.0,254 000 km,automatic,1 995 cm3,Diesel,Białystok,Podlaskie,2010
3197,bmw,BMW X5 M M50d,149000.0,254 000 km,automatic,1 995 cm3,Diesel,Olsztyn,Warmińsko-mazurskie,2010
3198,bmw,BMW X3,66666.0,222 000 km,automatic,1 995 cm3,Diesel,Kraków,Małopolskie,2013
